window_start,window_end,velocity_band,depth_repertoire_band,trust_classification,agent_delegation_classification,skill_read_presence_classification,cohort_size,signal_count,attributed_signal_count,attributed_signal_share,agent_delegation_user_count,skill_read_user_count,suppression_status,suppression_reason,readiness_decision,readout_zone_test_result,value_hypothesis_test_result
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,2913,7364,4951,0.6723248234655079,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,1099,3048,2159,0.7083333333333334,0,1099,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,1019,2639,1884,0.7139067828723001,1019,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,329,928,688,0.7413793103448276,329,329,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,3281,9245,5735,0.6203353163872364,3281,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,ATTRIBUTABLE_TRUST_SIGNAL,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,649,2236,1396,0.6243291592128801,649,649,SURFACE_ELIGIBLE_RESEARCH_ONLY,,PROMOTE_FOR_SCALE_CANDIDATE_STABILITY_REVIEW,SCALE_CANDIDATE,ACCELERATION_OR_QUALITY_PREMIUM_CANDIDATE_REQUIRES_OUTCOME_EVIDENCE
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,121165,0,0,,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,13766,0,0,,0,13766,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,16274,0,0,,16274,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,2302,0,0,,2302,2302,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,31747,0,0,,31747,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,INSUFFICIENT_TRUST_EVIDENCE,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,2974,0,0,,2974,2974,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,2521,5437,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,298,577,0,0.0,0,298,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,319,549,0,0.0,319,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,66,103,0,0.0,66,66,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,529,893,0,0.0,529,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_AVAILABLE_BUT_HELD,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,90,127,0,0.0,90,90,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_ABSENT,19582,53304,0,0.0,0,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_ABSENT,SKILL_READ_PRESENT,3976,11950,0,0.0,0,3976,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_ABSENT,3343,8304,0,0.0,3343,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_PRESENT,SKILL_READ_PRESENT,819,2108,0,0.0,819,819,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_ABSENT,8857,20135,0,0.0,8857,0,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
2026-03-23,2026-05-22,MEDIUM_VELOCITY,INTEGRATED_REPERTOIRE,TRUST_SIGNAL_WITH_ALIASING,AGENT_DELEGATION_REPEATED,SKILL_READ_PRESENT,1388,3479,0,0.0,1388,1388,SURFACE_ELIGIBLE_RESEARCH_ONLY,,HOLD_FOR_TRUST_EVIDENCE_GAP,TRUST_EVIDENCE_GAP,UNCLASSIFIED_TRUST_LOOP_INVESTIGATION
