output_section,window_id,primary_dimension,secondary_dimension,tertiary_dimension,aggregate_count,metric_1,metric_2,metric_3,metric_4,metric_5,metric_note
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,9,63.5556,7.0,1.0,1.0,0.8889,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,9,44.3333,7.1111,1.0,1.0,0.1111,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,8,60.75,7.0,1.0,1.0,0.5,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,8,44.125,7.125,1.0,1.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,SEARCH > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,8,4.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,7,28.7143,7.0,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,6,23.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,6,54.1667,7.0,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > CITATION_AVAILABLE,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,6,25.0,7.0,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_COMPLETION > WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,5.0,5.0,0.0,1.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,23.0,6.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,5,4.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,39.4,7.0,1.0,1.0,0.2,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,44.4,7.0,1.0,1.0,0.2,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,AGENT_TRACE_CONTEXT > FRICTION_STEP_SKIPPED > AGENT_TRACE_CONTEXT > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,83.2,7.2,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,CITATION_CLICK > CITATION_CLICK,TRACE_OR_TRACKING_LINKED,linked_aggregate_path_shape,5,2.0,1.0,0.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,30.4,7.0,1.0,1.0,0.6,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,FRICTION_STEP_SKIPPED > AGENT_STEP_EXECUTED > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > ACTION_SUCCESS > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_TRACE_CONTEXT > CITATION_AVAILABLE > AGENT_COMPLETION > AGENT_STEP_EXECUTED > AGENT_COMPLETION,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,22.0,7.0,1.0,1.0,1.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,SEARCH > SEARCH > SEARCH > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,5,4.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,SEARCH > SEARCH > SEARCH > AGENT_TRACE_CONTEXT > AGENT_TRACE_CONTEXT,SESSION_LINKED,linked_aggregate_path_shape,5,5.0,2.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,WORKFLOW_RUN,RUN_OR_ACTION_LINKED,linked_aggregate_path_shape,5,1.0,1.0,0.0,0.0,0.0,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
LINKED_JOURNEY_MOTIF_SUMMARY,window_3,SMALL_CELL_SUPPRESSED,SMALL_CELL_SUPPRESSED,linked_aggregate_path_shape,0,,,,,,metric_1=avg_linked_events; metric_2=avg_linked_categories; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_1,HIGH_VOLUME_ASSISTIVE_SURFACE,linked_motif_tier,aggregate_tier,8117,2.0,1.0,0.0,0.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_1,POST_FRICTION_CONTINUATION,linked_motif_tier,aggregate_tier,206,124.0,27.7218,1.0,1.0,0.4489,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_1,VERIFICATION_ATTACHED_WORKFLOW,linked_motif_tier,aggregate_tier,146,54.0,25.1296,0.0,1.0,0.9815,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_1,SEARCH_TO_AGENT_ESCALATION,linked_motif_tier,aggregate_tier,103,41.0,7.2195,0.0,0.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_1,EXECUTION_LINKED_WORKFLOW,linked_motif_tier,aggregate_tier,84,42.0,23.0238,0.0,1.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_1,OTHER_LINKED_CONTEXT,linked_motif_tier,aggregate_tier,60,8.0,8.625,0.0,0.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_1,WEAK_LINKAGE_CONTEXT,linked_motif_tier,aggregate_tier,16,2.0,1.5,0.0,0.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_2,HIGH_VOLUME_ASSISTIVE_SURFACE,linked_motif_tier,aggregate_tier,7792,2.0,1.0,0.0,0.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_2,POST_FRICTION_CONTINUATION,linked_motif_tier,aggregate_tier,301,222.0,25.7217,1.0,1.0,0.518,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_2,SEARCH_TO_AGENT_ESCALATION,linked_motif_tier,aggregate_tier,142,42.0,7.7619,0.0,0.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_2,WEAK_LINKAGE_CONTEXT,linked_motif_tier,aggregate_tier,117,9.0,4.4444,0.0,0.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_2,EXECUTION_LINKED_WORKFLOW,linked_motif_tier,aggregate_tier,57,11.0,10.7273,0.0,0.9091,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_2,VERIFICATION_ATTACHED_WORKFLOW,linked_motif_tier,aggregate_tier,46,16.0,23.0938,0.0,1.0,1.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_2,OTHER_LINKED_CONTEXT,linked_motif_tier,aggregate_tier,14,4.0,6.0,0.0,0.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_3,HIGH_VOLUME_ASSISTIVE_SURFACE,linked_motif_tier,aggregate_tier,9172,2.0,1.0,0.0,0.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_3,POST_FRICTION_CONTINUATION,linked_motif_tier,aggregate_tier,384,180.0,34.5741,1.0,1.0,0.5632,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_3,EXECUTION_LINKED_WORKFLOW,linked_motif_tier,aggregate_tier,337,14.0,7.0714,0.0,0.9286,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_3,WEAK_LINKAGE_CONTEXT,linked_motif_tier,aggregate_tier,255,9.0,3.6667,0.0,0.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_3,SEARCH_TO_AGENT_ESCALATION,linked_motif_tier,aggregate_tier,197,61.0,8.9672,0.0,0.0,0.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_3,OTHER_LINKED_CONTEXT,linked_motif_tier,aggregate_tier,22,6.0,47.8333,0.0,0.5,0.5,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
MOTIF_TIER_SUMMARY,window_3,VERIFICATION_ATTACHED_WORKFLOW,linked_motif_tier,aggregate_tier,22,12.0,22.9167,0.0,1.0,1.0,metric_1=motif_shape_count; metric_2=avg_linked_events; metric_3=friction_rate; metric_4=continuation_rate; metric_5=verification_rate
PRIMITIVE_CONFIDENCE_SUMMARY,window_1,iteration_or_refinement,HEAVY_RETRY_OR_REFINEMENT_LOOP,confidence_tier,11,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_1,recovery_or_post_friction_continuation,NO_FRICTION_OBSERVED,confidence_tier,10,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_1,trust_interpretability,STRUCTURAL_VERIFICATION_EVIDENCE,confidence_tier,7,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_1,abandonment_or_continuation,NOT_ABANDONMENT_EVIDENCED,confidence_tier,6,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_1,abandonment_or_continuation,NO_OBSERVED_TERMINAL_EVIDENCE,confidence_tier,6,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_1,trust_interpretability,EVIDENCE_GAP,confidence_tier,6,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_1,abandonment_or_continuation,SMALL_CELL_SUPPRESSED,confidence_tier,0,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_1,iteration_or_refinement,SMALL_CELL_SUPPRESSED,confidence_tier,0,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_1,recovery_or_post_friction_continuation,SMALL_CELL_SUPPRESSED,confidence_tier,0,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_2,iteration_or_refinement,HEAVY_RETRY_OR_REFINEMENT_LOOP,confidence_tier,12,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_2,recovery_or_post_friction_continuation,NO_FRICTION_OBSERVED,confidence_tier,9,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_2,abandonment_or_continuation,NO_OBSERVED_TERMINAL_EVIDENCE,confidence_tier,8,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_2,trust_interpretability,EVIDENCE_GAP,confidence_tier,8,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_2,trust_interpretability,STRUCTURAL_VERIFICATION_EVIDENCE,confidence_tier,7,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_2,recovery_or_post_friction_continuation,DIRECT_POST_FRICTION_SUCCESS,confidence_tier,6,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_2,abandonment_or_continuation,SMALL_CELL_SUPPRESSED,confidence_tier,0,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_2,iteration_or_refinement,SMALL_CELL_SUPPRESSED,confidence_tier,0,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_3,iteration_or_refinement,HEAVY_RETRY_OR_REFINEMENT_LOOP,confidence_tier,13,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_3,recovery_or_post_friction_continuation,DIRECT_POST_FRICTION_SUCCESS,confidence_tier,9,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_3,abandonment_or_continuation,NOT_ABANDONMENT_EVIDENCED,confidence_tier,8,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_3,trust_interpretability,STRUCTURAL_VERIFICATION_EVIDENCE,confidence_tier,8,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_3,abandonment_or_continuation,SMALL_CELL_SUPPRESSED,confidence_tier,0,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_3,recovery_or_post_friction_continuation,SMALL_CELL_SUPPRESSED,confidence_tier,0,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
PRIMITIVE_CONFIDENCE_SUMMARY,window_3,trust_interpretability,SMALL_CELL_SUPPRESSED,confidence_tier,0,,,,,,"Primitive confidence tiers classify evidence strength, not intent."
